Account_ID,Customer_ID,Product_Type,Disbursement_Date,Loan_Amount,Tenure_Months,Interest_Rate,EMI_Amount,Outstanding_Balance,Months_On_Book,EMIs_Due,EMIs_Paid,Current_DPD,DPD_Bucket,Customer_Age,Gender,Monthly_Income,Employment_Type,Employment_Years,City,Residence_Type,Marital_Status,Dependents,Bureau_Score,Total_Trade_Lines,Active_Accounts,Delinquent_Accounts,Credit_Utilization_Pct,Enquiries_Last_3M,Enquiries_Last_6M,Enquiries_Last_12M,Worst_DPD_Last_12M,Written_Off_Accounts,Collection_Calls,PTP_Count,PTP_Kept,Bounce_Count
LN2024003004,CUS0003004,Credit Card,2024-10-26,3400.0,12,34.15,338.0,680.0,4,4,4,0,Current,59,Male,4000,Salaried,2.8,Riyadh,Family,Divorced,1,542,5,3,0,66.0,1,2,3,30,0,0,0,0,0
LN2024003005,CUS0003005,Auto Loan,2025-01-10,45000.0,36,14.42,1547.0,9000.0,1,1,1,0,Current,31,Male,11519,Self-Employed,3.1,Dammam,Family,Single,2,763,6,4,0,24.5,0,2,3,0,0,0,0,0,0
LN2024003006,CUS0003006,Credit Card,2023-09-07,6300.0,24,24.71,335.0,1852.94,17,17,15,35,31-60 DPD,45,Male,4000,Salaried,2.6,Riyadh,Company Provided,Married,2,550,2,1,0,83.9,1,3,3,0,0,9,4,2,1
LN2024003007,CUS0003007,Credit Card,2024-10-21,5200.0,12,27.16,500.0,2080.0,4,4,3,25,1-30 DPD,29,Female,4000,Salaried,0.5,Riyadh,Family,Married,4,707,4,3,0,34.7,0,0,0,0,0,2,1,1,1
LN2024003008,CUS0003008,Personal Loan,2024-12-25,17900.0,12,22.92,1683.0,3580.0,2,2,2,0,Current,57,Female,4505,Salaried,5.5,Madinah,Company Provided,Divorced,2,561,4,2,0,47.4,0,0,1,0,1,0,0,0,0
LN2024003009,CUS0003009,Personal Loan,2024-06-16,16000.0,36,19.23,588.0,4800.0,8,8,7,29,1-30 DPD,49,Male,4824,Self-Employed,0.9,Jeddah,Owned,Married,2,724,7,6,0,33.5,2,3,5,0,0,1,0,0,0
LN2024003010,CUS0003010,Credit Card,2024-06-28,3500.0,12,29.64,341.0,700.0,8,8,8,0,Current,39,Male,4000,Salaried,2.5,Dammam,Rented,Married,3,836,7,5,0,5.0,1,2,3,0,0,0,0,0,0
LN2024003011,CUS0003011,Consumer Durable,2024-11-26,6800.0,12,8.47,593.0,1360.0,3,3,3,0,Current,45,Male,4000,Salaried,0.5,Other,Company Provided,Married,2,702,4,3,0,25.5,1,1,2,0,0,0,0,0,0
LN2024003012,CUS0003012,Personal Loan,2024-10-05,24400.0,24,21.92,1265.0,4880.0,4,4,4,0,Current,39,Male,5139,Salaried,1.8,Riyadh,Rented,Married,3,682,5,4,0,50.1,0,1,4,0,0,0,0,0,0
LN2024003013,CUS0003013,Personal Loan,2023-10-14,43600.0,36,22.64,1680.0,8720.0,16,16,16,0,Current,45,Female,11004,Business Owner,2.9,Makkah,Family,Single,3,736,7,5,0,52.1,0,0,3,0,0,0,0,0,0
LN2024003014,CUS0003014,Consumer Durable,2024-06-30,7400.0,9,2.39,830.0,3700.0,8,8,5,114,90+ DPD,47,Female,4000,Salaried,10.5,Makkah,Rented,Married,2,687,5,3,1,38.6,0,0,1,0,0,4,1,0,2
LN2024003015,CUS0003015,Personal Loan,2024-06-16,11000.0,48,25.26,366.0,2200.0,8,8,8,0,Current,40,Female,4000,Salaried,9.8,Dammam,Owned,Married,2,608,9,5,1,47.9,0,0,3,60,0,0,0,0,0
LN2024003016,CUS0003016,Personal Loan,2024-11-05,13200.0,24,19.81,671.0,6160.0,3,3,2,20,1-30 DPD,22,Male,5863,Government,0.9,Tabuk,Owned,Married,3,630,3,2,0,48.1,0,0,0,60,0,2,0,0,1
LN2024003017,CUS0003017,Gold Loan,2024-02-10,22500.0,18,12.19,1374.0,6000.0,12,12,11,6,1-30 DPD,48,Male,7423,Government,3.0,Riyadh,Rented,Single,0,767,7,4,1,5.9,2,3,5,0,0,0,0,0,1
LN2024003018,CUS0003018,Auto Loan,2025-01-31,41500.0,48,16.46,1186.0,41500.0,1,1,0,35,31-60 DPD,32,Male,9847,Salaried,3.2,Dammam,Owned,Married,5,700,9,6,0,47.8,1,1,2,0,0,3,2,2,1
LN2024003019,CUS0003019,Auto Loan,2024-01-02,40300.0,36,16.78,1432.0,13020.0,13,13,11,55,31-60 DPD,58,Male,17665,Salaried,1.1,Dammam,Rented,Single,3,551,9,7,0,72.0,1,2,3,0,0,5,1,0,1
LN2024003020,CUS0003020,Consumer Durable,2023-11-20,2000.0,12,2.28,169.0,400.0,15,12,12,0,Current,45,Female,4000,Self-Employed,1.5,Riyadh,Owned,Single,2,664,7,6,0,42.2,2,3,5,30,0,0,0,0,0
LN2024003021,CUS0003021,Personal Loan,2025-01-27,20000.0,36,24.36,788.0,4000.0,1,1,1,0,Current,36,Male,6350,Salaried,0.5,Riyadh,Owned,Single,0,639,6,4,0,46.9,1,2,3,30,0,0,0,0,0
LN2024003022,CUS0003022,Auto Loan,2024-06-08,54500.0,36,17.27,1950.0,16350.0,8,8,7,20,1-30 DPD,44,Male,14964,Self-Employed,4.0,Madinah,Company Provided,Married,2,531,4,3,1,73.5,0,0,1,30,0,2,0,0,0
LN2024003023,CUS0003023,Credit Card,2024-05-12,3800.0,12,24.86,361.0,760.0,9,9,9,0,Current,45,Male,4000,Government,2.0,Jeddah,Owned,Married,1,676,6,4,0,55.6,2,2,2,0,0,0,0,0,0
LN2024003024,CUS0003024,Gold Loan,2024-08-07,20400.0,6,15.95,3560.0,4080.0,6,6,6,0,Current,41,Female,4457,Business Owner,16.7,Khobar,Family,Single,1,622,5,3,0,31.4,2,3,3,60,0,0,0,0,0
LN2024003025,CUS0003025,Auto Loan,2024-07-02,40000.0,36,16.66,1419.0,8000.0,7,7,7,0,Current,28,Female,9007,Salaried,2.0,Dammam,Family,Single,2,479,9,6,1,63.1,1,1,1,60,0,0,0,0,0
LN2024003026,CUS0003026,Credit Card,2024-09-30,3300.0,24,30.36,185.0,660.0,5,5,5,0,Current,43,Female,4000,Self-Employed,4.4,Riyadh,Family,Married,3,745,5,2,1,19.7,2,3,4,0,0,0,0,0,0
LN2024003027,CUS0003027,Auto Loan,2023-10-27,38800.0,48,16.26,1105.0,13580.0,16,16,13,71,61-90 DPD,63,Female,12895,Salaried,10.0,Riyadh,Company Provided,Married,4,627,5,2,0,55.0,1,2,2,30,0,5,1,1,1
LN2024003028,CUS0003028,Gold Loan,2024-12-08,9100.0,18,17.38,578.0,1820.0,2,2,2,0,Current,44,Female,4270,Government,2.0,Riyadh,Owned,Divorced,2,601,3,2,0,40.9,2,3,5,0,0,0,0,0,0
LN2024003029,CUS0003029,Consumer Durable,2024-07-28,3500.0,9,8.38,403.0,1500.0,7,7,5,33,31-60 DPD,48,Male,4000,Salaried,4.6,Jeddah,Family,Married,1,625,6,4,0,80.9,1,1,2,60,0,1,0,0,0
LN2024003030,CUS0003030,Credit Card,2023-09-02,9800.0,24,24.51,521.0,1960.0,17,17,17,0,Current,34,Male,4000,Salaried,2.3,Riyadh,Rented,Single,1,830,8,6,0,17.9,2,3,5,0,0,0,0,0,0
LN2024003031,CUS0003031,Personal Loan,2024-12-25,12900.0,36,21.18,487.0,2580.0,2,2,2,0,Current,33,Male,4069,Salaried,4.6,Makkah,Family,Single,0,557,3,2,0,65.4,0,0,1,0,0,0,0,0,0
LN2024003032,CUS0003032,Personal Loan,2024-02-07,24300.0,36,24.73,963.0,4860.0,12,12,12,0,Current,35,Female,5030,Government,0.8,Khobar,Family,Single,4,516,3,1,1,78.0,1,4,5,0,0,0,0,0,0
LN2024003033,CUS0003033,Auto Loan,2024-06-13,31400.0,24,16.13,1539.0,6280.0,8,8,8,0,Current,32,Female,10259,Self-Employed,5.4,Riyadh,Family,Single,5,672,9,7,0,35.5,1,1,1,0,0,0,0,0,0
LN2024003034,CUS0003034,Gold Loan,2024-11-01,7700.0,18,12.23,470.0,1540.0,3,3,3,0,Current,36,Female,4000,Salaried,1.2,Other,Family,Married,0,760,6,3,0,15.9,2,3,3,0,0,0,0,0,0
LN2024003035,CUS0003035,Gold Loan,2024-09-12,7000.0,6,17.77,1228.0,1400.0,5,5,5,0,Current,51,Female,4000,Salaried,0.5,Jeddah,Family,Single,1,694,10,5,0,63.8,2,2,2,0,0,0,0,0,0
LN2024003036,CUS0003036,Consumer Durable,2023-11-20,7100.0,9,19.87,856.0,1420.0,15,9,9,0,Current,34,Female,4000,Salaried,8.0,Other,Rented,Married,2,543,7,3,0,54.8,0,1,1,0,0,0,0,0,0
LN2024003037,CUS0003037,Personal Loan,2024-11-01,21200.0,36,22.63,817.0,4240.0,3,3,3,0,Current,39,Male,8668,Government,0.5,Tabuk,Rented,Married,2,733,4,3,0,18.5,1,2,2,0,0,0,0,0,0
LN2024003038,CUS0003038,Personal Loan,2023-10-21,27800.0,24,24.67,1479.0,5560.0,16,16,16,0,Current,36,Male,10993,Salaried,4.0,Riyadh,Owned,Married,0,750,4,3,0,21.7,0,1,1,0,0,0,0,0,0
LN2024003039,CUS0003039,Auto Loan,2024-08-08,65500.0,48,13.17,1763.0,13100.0,6,6,6,0,Current,32,Female,21243,Salaried,0.5,Dammam,Family,Married,0,736,7,3,0,34.5,1,2,3,30,0,0,0,0,0
LN2024003040,CUS0003040,Personal Loan,2023-09-24,28600.0,24,22.38,1489.0,7065.88,17,17,16,9,1-30 DPD,45,Male,12404,Salaried,2.5,Riyadh,Rented,Single,4,546,9,6,0,63.9,3,4,5,60,0,2,0,0,0
LN2024003041,CUS0003041,Personal Loan,2024-02-20,36400.0,24,25.72,1956.0,9706.67,12,12,11,13,1-30 DPD,38,Male,12195,Salaried,8.4,Other,Rented,Married,3,640,5,3,2,40.9,1,2,2,30,0,0,0,0,0
LN2024003042,CUS0003042,Credit Card,2024-11-07,10000.0,18,25.96,677.0,2000.0,3,3,3,0,Current,50,Female,4000,Government,3.6,Riyadh,Rented,Married,2,823,7,4,0,5.0,1,2,2,0,0,0,0,0,0
LN2024003043,CUS0003043,Personal Loan,2024-09-23,11500.0,18,24.24,768.0,2300.0,5,5,5,0,Current,36,Male,4000,Business Owner,2.9,Madinah,Rented,Married,0,631,5,2,1,48.8,1,2,2,30,0,0,0,0,0
LN2024003044,CUS0003044,Personal Loan,2024-10-12,20000.0,24,24.4,1061.0,20000.0,4,4,0,171,90+ DPD,24,Male,8027,Salaried,2.5,Dammam,Company Provided,Single,2,623,3,1,0,43.5,0,0,1,0,0,11,2,0,2
LN2024003045,CUS0003045,Auto Loan,2024-09-04,20000.0,60,15.64,483.0,4000.0,5,5,5,0,Current,53,Male,4572,Business Owner,2.9,Riyadh,Family,Married,2,575,4,3,0,38.2,0,1,3,0,0,0,0,0,0
LN2024003046,CUS0003046,Auto Loan,2023-09-04,26400.0,48,13.29,712.0,5280.0,17,17,17,0,Current,43,Male,5683,Government,3.2,Tabuk,Family,Married,2,768,8,6,0,28.7,1,2,2,0,0,0,0,0,0
LN2024003047,CUS0003047,Personal Loan,2025-01-15,36600.0,36,24.32,1442.0,7320.0,1,1,1,0,Current,37,Male,16943,Salaried,9.1,Riyadh,Company Provided,Married,3,729,2,1,0,30.5,1,2,7,30,0,0,0,0,0
LN2024003048,CUS0003048,Auto Loan,2023-12-17,45100.0,36,14.53,1553.0,11597.14,14,14,13,1,1-30 DPD,45,Female,12646,Salaried,9.7,Riyadh,Owned,Married,3,662,5,2,0,43.9,0,0,2,0,0,2,1,1,0
LN2024003049,CUS0003049,Auto Loan,2023-11-27,36600.0,48,16.15,1040.0,7320.0,15,15,15,0,Current,40,Male,11689,Government,6.2,Madinah,Rented,Single,4,792,10,5,0,21.1,2,3,4,0,0,0,0,0,0
LN2024003050,CUS0003050,Gold Loan,2024-01-03,23300.0,6,14.38,4048.0,4660.0,13,6,6,0,Current,61,Female,4735,Salaried,3.4,Dammam,Owned,Married,3,706,8,5,0,44.8,1,2,4,0,0,0,0,0,0
LN2024003051,CUS0003051,Personal Loan,2024-01-17,35100.0,18,22.48,2315.0,9180.0,13,13,12,18,1-30 DPD,44,Female,12345,Salaried,3.4,Madinah,Rented,Married,2,765,5,3,1,45.0,3,3,6,0,0,3,1,0,0
LN2024003052,CUS0003052,Personal Loan,2024-09-11,15800.0,36,18.66,576.0,3160.0,5,5,5,0,Current,53,Male,4000,Self-Employed,2.9,Jeddah,Rented,Single,4,775,8,5,0,5.0,1,2,2,0,0,0,0,0,0
LN2024003053,CUS0003053,Personal Loan,2024-11-29,31400.0,24,19.02,1583.0,6280.0,3,3,3,0,Current,49,Female,14066,Self-Employed,1.6,Jeddah,Rented,Married,2,700,6,4,0,42.0,1,1,3,30,0,0,0,0,0
LN2024003054,CUS0003054,Personal Loan,2024-12-10,10000.0,24,21.36,516.0,10000.0,2,2,0,40,31-60 DPD,39,Male,4000,Government,4.8,Dammam,Family,Single,0,600,8,4,0,59.4,1,2,3,0,0,3,0,0,0
LN2024003055,CUS0003055,Consumer Durable,2024-11-10,3700.0,12,9.72,325.0,3700.0,3,3,0,175,90+ DPD,46,Female,4000,Salaried,14.5,Riyadh,Family,Married,0,789,6,4,1,29.3,0,0,1,0,0,19,5,2,2
LN2024003056,CUS0003056,Gold Loan,2024-12-25,15600.0,12,16.15,1417.0,3120.0,2,2,2,0,Current,47,Male,7729,Self-Employed,1.1,Madinah,Family,Divorced,2,632,12,9,0,61.5,1,1,1,60,0,0,0,0,0
LN2024003057,CUS0003057,Credit Card,2024-09-30,6700.0,18,26.56,455.0,1340.0,5,5,5,0,Current,48,Female,4000,Salaried,3.7,Riyadh,Family,Divorced,3,809,8,4,0,26.6,0,2,5,0,0,0,0,0,0
LN2024003058,CUS0003058,Auto Loan,2024-12-02,48700.0,48,17.11,1408.0,9740.0,2,2,2,0,Current,30,Female,10383,Salaried,0.5,Jeddah,Family,Married,4,675,6,4,0,51.9,0,0,0,0,0,0,0,0,0
LN2024003059,CUS0003059,Personal Loan,2023-11-17,27100.0,12,23.31,2554.0,10840.0,15,12,9,80,61-90 DPD,43,Male,6104,Business Owner,2.5,Dammam,Rented,Single,3,763,7,3,0,24.2,2,4,6,0,0,8,2,2,1
LN2024003060,CUS0003060,Consumer Durable,2023-10-03,5800.0,18,9.79,348.0,1160.0,16,16,16,0,Current,50,Male,4000,Self-Employed,2.5,Riyadh,Rented,Single,2,671,5,2,0,42.9,0,0,1,30,0,0,0,0,0
LN2024003061,CUS0003061,Auto Loan,2024-06-06,53300.0,60,16.73,1317.0,10660.0,8,8,8,0,Current,50,Male,11253,Salaried,17.4,Jeddah,Family,Married,2,806,1,1,0,10.5,2,4,4,0,0,0,0,0,0
LN2024003062,CUS0003062,Personal Loan,2024-04-10,20700.0,48,25.21,689.0,4140.0,10,10,10,0,Current,40,Male,8056,Salaried,11.8,Riyadh,Rented,Single,1,719,10,7,1,14.4,0,2,3,0,0,0,0,0,0
LN2024003063,CUS0003063,Credit Card,2024-04-09,17400.0,24,31.56,987.0,6264.0,10,10,8,38,31-60 DPD,40,Male,4000,Self-Employed,1.0,Tabuk,Company Provided,Married,5,679,8,5,0,39.7,2,3,3,0,0,1,1,0,2
LN2024003064,CUS0003064,Auto Loan,2024-03-19,51800.0,36,16.97,1846.0,21661.82,11,11,8,63,61-90 DPD,29,Male,10967,Self-Employed,7.4,Dammam,Rented,Married,4,681,2,1,0,55.0,1,1,1,0,0,5,1,0,1
LN2024003065,CUS0003065,Auto Loan,2024-07-10,61900.0,48,14.15,1696.0,12380.0,7,7,7,0,Current,44,Female,20364,Government,17.3,Jeddah,Rented,Married,2,588,5,4,0,44.1,2,3,3,30,0,0,0,0,0
LN2024003066,CUS0003066,Consumer Durable,2024-11-03,7800.0,12,13.54,699.0,1560.0,3,3,3,0,Current,37,Male,4000,Salaried,8.5,Riyadh,Owned,Married,2,621,10,8,1,43.3,1,1,2,0,0,0,0,0,0
LN2024003067,CUS0003067,Credit Card,2024-09-05,3200.0,12,35.87,321.0,640.0,5,5,5,0,Current,40,Female,4000,Salaried,1.5,Riyadh,Rented,Single,3,763,8,5,0,5.0,1,2,3,0,0,0,0,0,0
LN2024003068,CUS0003068,Gold Loan,2024-04-26,16900.0,12,15.21,1527.0,3380.0,10,10,10,0,Current,38,Male,4000,Business Owner,7.5,Riyadh,Owned,Single,3,619,8,4,1,41.6,2,3,6,0,0,0,0,0,0
LN2024003069,CUS0003069,Personal Loan,2024-05-29,25100.0,24,18.38,1258.0,5020.0,9,9,9,0,Current,52,Male,7830,Government,1.8,Dammam,Rented,Married,2,717,3,1,0,21.1,3,4,5,0,0,0,0,0,0
LN2024003070,CUS0003070,Personal Loan,2024-11-22,24300.0,24,20.53,1243.0,4860.0,3,3,3,0,Current,50,Male,11303,Salaried,0.6,Makkah,Rented,Divorced,2,522,7,3,0,62.7,2,3,3,90,0,0,0,0,0
LN2024003071,CUS0003071,Personal Loan,2023-08-23,17600.0,48,19.62,532.0,5084.44,18,18,16,43,31-60 DPD,30,Male,5585,Salaried,8.7,Riyadh,Owned,Married,3,668,4,2,0,42.4,1,1,2,0,0,4,0,0,1
LN2024003072,CUS0003072,Gold Loan,2024-08-27,41200.0,6,14.5,7160.0,8240.0,6,6,6,0,Current,58,Male,14833,Self-Employed,4.7,Makkah,Owned,Married,1,733,7,3,0,37.6,1,1,2,0,0,0,0,0,0
LN2024003073,CUS0003073,Personal Loan,2024-11-09,46500.0,24,24.76,2476.0,9300.0,3,3,3,0,Current,38,Male,15259,Salaried,4.0,Riyadh,Owned,Married,0,682,3,2,1,38.1,1,1,2,0,0,0,0,0,0
LN2024003074,CUS0003074,Gold Loan,2023-11-03,10400.0,18,16.11,654.0,2080.0,15,15,15,0,Current,47,Male,4000,Salaried,18.3,Madinah,Family,Married,3,615,6,4,0,63.1,1,1,1,0,0,0,0,0,0
LN2024003075,CUS0003075,Consumer Durable,2023-09-18,2000.0,18,4.15,115.0,400.0,17,17,17,0,Current,47,Male,4000,Salaried,3.8,Jeddah,Family,Married,0,734,6,3,0,43.7,0,2,2,0,0,0,0,0,0
LN2024003076,CUS0003076,Personal Loan,2024-06-24,11000.0,18,18.28,703.0,2200.0,8,8,8,0,Current,40,Female,4699,Salaried,1.8,Other,Rented,Married,1,747,4,2,0,15.9,2,3,4,0,0,0,0,0,0
LN2024003077,CUS0003077,Credit Card,2024-09-28,14200.0,18,26.91,967.0,2840.0,5,5,5,0,Current,48,Female,4796,Self-Employed,2.8,Khobar,Owned,Married,5,644,7,3,0,5.0,3,4,6,60,0,0,0,0,0
LN2024003078,CUS0003078,Consumer Durable,2025-01-10,2900.0,12,13.03,259.0,580.0,1,1,1,0,Current,57,Male,4000,Salaried,7.5,Riyadh,Owned,Married,0,655,7,4,0,63.9,1,3,3,30,0,0,0,0,0
LN2024003079,CUS0003079,Personal Loan,2024-08-31,30500.0,18,19.24,1964.0,6100.0,6,6,6,0,Current,45,Male,11288,Business Owner,1.2,Khobar,Rented,Married,2,707,2,1,0,37.2,2,2,5,0,0,0,0,0,0
LN2024003080,CUS0003080,Personal Loan,2024-10-16,20300.0,36,23.19,788.0,4060.0,4,4,4,0,Current,32,Female,8294,Salaried,4.6,Makkah,Owned,Divorced,0,604,6,4,1,44.6,0,0,0,0,0,0,0,0,0
LN2024003081,CUS0003081,Credit Card,2023-09-26,11100.0,12,31.91,1093.0,2220.0,17,12,12,0,Current,32,Male,4000,Salaried,9.0,Jeddah,Company Provided,Single,1,649,14,10,0,48.0,1,1,1,60,0,0,0,0,0
LN2024003082,CUS0003082,Consumer Durable,2024-04-04,5000.0,12,8.98,437.0,1000.0,10,10,10,0,Current,39,Female,4000,Business Owner,3.0,Riyadh,Family,Married,1,739,8,4,0,18.1,0,0,2,0,0,0,0,0,0
LN2024003083,CUS0003083,Personal Loan,2024-07-08,18400.0,24,24.18,974.0,3680.0,7,7,7,0,Current,29,Male,4806,Salaried,1.9,Jeddah,Rented,Married,3,636,7,5,0,28.1,0,0,1,0,0,0,0,0,0
LN2024003084,CUS0003084,Consumer Durable,2023-10-09,9000.0,18,5.05,520.0,1800.0,16,16,16,0,Current,45,Male,4000,Salaried,3.2,Jeddah,Rented,Single,0,666,5,3,0,40.9,1,2,4,30,0,0,0,0,0
LN2024003085,CUS0003085,Personal Loan,2024-09-04,33000.0,36,22.56,1270.0,6600.0,5,5,5,0,Current,30,Male,15076,Salaried,0.5,Makkah,Company Provided,Married,4,745,7,4,0,57.4,2,3,5,0,0,0,0,0,0
LN2024003086,CUS0003086,Auto Loan,2024-07-14,42000.0,48,14.67,1162.0,8400.0,7,7,7,0,Current,33,Female,10987,Government,2.0,Riyadh,Owned,Single,0,646,6,5,0,33.2,4,4,6,0,0,0,0,0,0
LN2024003087,CUS0003087,Gold Loan,2024-10-09,17600.0,12,13.99,1580.0,3520.0,4,4,4,0,Current,38,Male,6450,Salaried,7.6,Other,Owned,Married,0,779,10,7,0,39.6,1,2,6,0,0,0,0,0,0
LN2024003088,CUS0003088,Auto Loan,2024-04-30,33900.0,48,12.0,893.0,6780.0,10,10,10,0,Current,44,Female,7146,Business Owner,0.5,Jeddah,Rented,Single,0,728,8,6,1,32.0,0,0,0,0,0,0,0,0,0
LN2024003089,CUS0003089,Auto Loan,2024-03-21,24900.0,36,13.9,850.0,4980.0,11,11,11,0,Current,24,Male,8363,Salaried,2.6,Madinah,Rented,Married,0,667,9,5,0,31.6,2,2,4,30,0,0,0,0,0
LN2024003090,CUS0003090,Consumer Durable,2024-05-25,6500.0,12,20.08,602.0,1300.0,9,9,9,0,Current,38,Female,4000,Business Owner,8.3,Riyadh,Owned,Married,4,715,9,7,2,28.5,0,0,0,0,0,0,0,0,0
LN2024003091,CUS0003091,Personal Loan,2024-01-18,25300.0,24,25.57,1358.0,5060.0,13,13,13,0,Current,48,Male,5945,Self-Employed,2.9,Makkah,Rented,Single,5,776,9,7,0,5.0,0,1,1,0,0,0,0,0,0
LN2024003092,CUS0003092,Auto Loan,2024-01-23,23100.0,48,14.27,634.0,4620.0,13,13,13,0,Current,43,Male,9014,Salaried,5.5,Riyadh,Rented,Married,1,613,4,2,0,50.4,0,1,1,60,0,0,0,0,0
LN2024003093,CUS0003093,Gold Loan,2023-09-01,17500.0,12,13.43,1567.0,3500.0,17,12,12,0,Current,46,Male,4285,Self-Employed,2.3,Tabuk,Rented,Single,4,703,5,4,0,22.9,1,3,4,0,0,0,0,0,0
LN2024003094,CUS0003094,Consumer Durable,2023-12-20,7000.0,12,23.45,660.0,1866.67,14,12,11,23,1-30 DPD,35,Male,4000,Government,4.1,Riyadh,Owned,Married,3,527,5,3,0,58.3,0,1,3,30,0,1,1,0,1
LN2024003095,CUS0003095,Consumer Durable,2024-06-16,3500.0,18,12.9,215.0,700.0,8,8,8,0,Current,53,Male,4000,Salaried,0.5,Jeddah,Family,Married,2,719,7,4,0,31.0,0,0,2,0,0,0,0,0,0
LN2024003096,CUS0003096,Gold Loan,2023-10-14,24600.0,6,16.89,4304.0,11480.0,16,6,4,59,31-60 DPD,42,Female,5839,Salaried,4.8,Riyadh,Rented,Married,3,614,6,5,1,46.0,0,2,2,0,0,5,1,0,1
LN2024003097,CUS0003097,Auto Loan,2024-02-29,40000.0,36,13.07,1349.0,8000.0,12,12,12,0,Current,45,Female,9983,Self-Employed,8.6,Riyadh,Owned,Married,2,676,7,4,0,43.4,4,5,6,0,0,0,0,0,0
LN2024003098,CUS0003098,Credit Card,2023-12-21,4300.0,18,28.36,296.0,1105.71,14,14,13,22,1-30 DPD,52,Male,4000,Salaried,2.1,Jeddah,Family,Divorced,0,538,6,3,0,84.2,0,0,0,0,0,1,0,0,0
LN2024003099,CUS0003099,Gold Loan,2023-09-07,14400.0,24,14.13,692.0,2880.0,17,17,17,0,Current,28,Female,4586,Self-Employed,10.9,Riyadh,Family,Single,0,544,7,5,0,51.7,0,1,1,0,0,0,0,0,0
LN2024003100,CUS0003100,Consumer Durable,2024-09-24,9200.0,18,23.33,611.0,1840.0,5,5,5,0,Current,36,Female,4000,Self-Employed,5.1,Riyadh,Owned,Married,0,632,8,4,0,39.9,1,3,4,30,0,0,0,0,0
LN2024003101,CUS0003101,Consumer Durable,2024-05-16,6000.0,6,0.02,1000.0,1200.0,9,6,6,0,Current,44,Male,4000,Government,1.6,Riyadh,Rented,Married,2,693,4,2,0,27.0,2,2,7,0,0,0,0,0,0
LN2024003102,CUS0003102,Personal Loan,2023-12-16,15500.0,24,25.63,832.0,3100.0,14,14,14,0,Current,33,Female,5212,Salaried,3.7,Riyadh,Rented,Married,0,643,5,3,1,62.1,0,1,2,60,0,0,0,0,0
LN2024003103,CUS0003103,Auto Loan,2024-05-19,36100.0,36,14.55,1243.0,7220.0,9,9,9,0,Current,33,Male,10326,Business Owner,2.0,Tabuk,Company Provided,Married,0,610,4,2,0,59.4,0,0,3,0,0,0,0,0,0
LN2024003104,CUS0003104,Consumer Durable,2024-04-08,5400.0,18,2.18,305.0,1080.0,10,10,10,0,Current,56,Male,4000,Salaried,8.3,Madinah,Rented,Married,4,720,5,3,0,41.8,1,3,4,0,0,0,0,0,0
LN2024003105,CUS0003105,Personal Loan,2023-11-27,13800.0,48,19.36,415.0,2760.0,15,15,15,0,Current,46,Male,4000,Salaried,4.4,Jeddah,Rented,Single,0,693,7,3,0,34.5,2,2,2,0,0,0,0,0,0
LN2024003106,CUS0003106,Personal Loan,2024-01-15,10000.0,18,24.18,668.0,2000.0,13,13,13,0,Current,47,Female,4000,Self-Employed,1.3,Dammam,Rented,Married,5,609,6,4,0,55.9,2,3,3,60,0,0,0,0,0
LN2024003107,CUS0003107,Personal Loan,2024-09-06,76100.0,24,18.94,3834.0,15220.0,5,5,5,0,Current,40,Male,30751,Self-Employed,9.3,Jeddah,Owned,Single,0,801,6,5,0,31.8,2,4,6,0,0,0,0,0,0
LN2024003108,CUS0003108,Consumer Durable,2024-10-30,5400.0,9,3.16,608.0,2160.0,4,4,3,30,1-30 DPD,46,Female,4000,Salaried,7.2,Makkah,Owned,Married,2,717,4,2,0,25.8,1,1,1,0,0,0,0,0,1
LN2024003109,CUS0003109,Personal Loan,2024-04-19,26500.0,18,23.21,1757.0,5300.0,10,10,10,0,Current,47,Female,6905,Business Owner,1.9,Riyadh,Owned,Single,1,698,4,2,0,17.6,1,2,2,0,0,0,0,0,0
LN2024003110,CUS0003110,Auto Loan,2023-11-01,29600.0,36,16.39,1046.0,7498.67,15,15,14,22,1-30 DPD,41,Female,7344,Salaried,4.4,Tabuk,Owned,Married,4,595,5,4,0,64.6,1,1,4,0,0,0,0,0,0
LN2024003111,CUS0003111,Credit Card,2024-01-12,8100.0,18,30.54,567.0,2118.46,13,13,12,26,1-30 DPD,34,Male,4000,Salaried,5.3,Other,Rented,Single,3,679,9,8,1,39.4,0,0,0,0,0,2,0,0,0
LN2024003112,CUS0003112,Credit Card,2024-05-01,15900.0,12,31.06,1558.0,3180.0,9,9,9,0,Current,43,Female,4000,Government,3.9,Makkah,Rented,Single,3,627,6,3,0,39.0,4,7,8,30,0,0,0,0,0
LN2024003113,CUS0003113,Consumer Durable,2025-01-23,6600.0,9,22.17,803.0,6600.0,1,1,0,142,90+ DPD,38,Female,4000,Salaried,5.9,Tabuk,Owned,Married,1,618,8,6,0,24.2,2,2,3,30,0,15,1,1,1
LN2024003114,CUS0003114,Credit Card,2024-04-28,4300.0,18,25.12,289.0,860.0,10,10,10,0,Current,35,Male,4000,Salaried,8.2,Makkah,Company Provided,Married,4,670,5,2,0,55.4,2,2,2,0,0,0,0,0,0
